Label,Tweet,Tokenization,Stop_Removal,Tweet_Stemmed
Non_HS,"kiranya jakarta semakin baik selamat berjuang buat pak ahok dan pak anies","['kiranya', 'jakarta', 'semakin', 'baik', 'selamat', 'berjuang', 'buat', 'pak', 'ahok', 'dan', 'pak', 'anies']","['jakarta', 'selamat', 'berjuang', 'ahok', 'anies']","['jakarta', 'selamat', 'juang', 'ahok', 'anies']"
Non_HS,"pak anies inget apa kau tabur itu yang akan kau tuai nanti jadi takut sendiri","['pak', 'anies', 'inget', 'apa', 'kau', 'tabur', 'itu', 'yang', 'akan', 'kau', 'tuai', 'nanti', 'jadi', 'takut', 'sendiri']","['anies', 'inget', 'kau', 'tabur', 'kau', 'tuai', 'takut']","['anies', 'inget', 'kau', 'tabur', 'kau', 'tuai', 'takut']"
Non_HS,"bagaimana metode penarikan sampel hitung cepat dilakukan litbang kompas dlm pilkada dki jakarta  simak disini","['bagaimana', 'metode', 'penarikan', 'sampel', 'hitung', 'cepat', 'dilakukan', 'litbang', 'kompas', 'dlm', 'pilkada', 'dki', 'jakarta', 'simak', 'disini']","['metode', 'penarikan', 'sampel', 'hitung', 'cepat', 'litbang', 'kompas', 'dlm', 'pilkada', 'dki', 'jakarta', 'simak']","['metode', 'tari', 'sampel', 'hitung', 'cepat', 'litbang', 'kompas', 'dlm', 'pilkada', 'dki', 'jakarta', 'simak']"
Non_HS,"mnding diem aja pak btp semua pergerakanmu pasti disalahkan klo wktunya menang ntar jga menang","['mnding', 'diem', 'aja', 'pak', 'btp', 'semua', 'pergerakanmu', 'pasti', 'disalahkan', 'klo', 'wktunya', 'menang', 'ntar', 'jga', 'menang']","['mnding', 'diem', 'aja', 'btp', 'pergerakanmu', 'disalahkan', 'klo', 'wktunya', 'menang', 'ntar', 'jga', 'menang']","['mnding', 'diem', 'aja', 'btp', 'gera', 'salah', 'klo', 'wktunya', 'menang', 'ntar', 'jga', 'menang']"
Non_HS,"perbincangan menarik quick count pilkada  bersama https    odbvwuwmr","['perbincangan', 'menarik', 'quick', 'count', 'pilkada', 'bersama', 'https', 'odbvwuwmr']","['perbincangan', 'menarik', 'quick', 'count', 'pilkada', 'https', 'odbvwuwmr']","['bincang', 'tarik', 'quick', 'count', 'pilkada', 'https', 'odbvwuwmr']"
Non_HS,"bersyukur menutup kampanye hari ini dengan berdoa agar pilkada dki jakarta pada februari  berjalan dengan lancar","['bersyukur', 'menutup', 'kampanye', 'hari', 'ini', 'dengan', 'berdoa', 'agar', 'pilkada', 'dki', 'jakarta', 'pada', 'februari', 'berjalan', 'dengan', 'lancar']","['bersyukur', 'menutup', 'kampanye', 'berdoa', 'pilkada', 'dki', 'jakarta', 'februari', 'berjalan', 'lancar']","['syukur', 'tutup', 'kampanye', 'doa', 'pilkada', 'dki', 'jakarta', 'februari', 'jalan', 'lancar']"
Non_HS,"julia perez kecewa gagal nyoblos pilkada dki  tps rscm https    vajplioiek","['julia', 'perez', 'kecewa', 'gagal', 'nyoblos', 'pilkada', 'dki', 'tps', 'rscm', 'https', 'vajplioiek']","['julia', 'perez', 'kecewa', 'gagal', 'nyoblos', 'pilkada', 'dki', 'tps', 'rscm', 'https', 'vajplioiek']","['julia', 'perez', 'kecewa', 'gagal', 'nyoblos', 'pilkada', 'dki', 'tps', 'rscm', 'https', 'vajplioiek']"
Non_HS,"disediakan ambulans untuk pasien mencoblos pada pilkada dki","['disediakan', 'ambulans', 'untuk', 'pasien', 'mencoblos', 'pada', 'pilkada', 'dki']","['disediakan', 'ambulans', 'pasien', 'mencoblos', 'pilkada', 'dki']","['sedia', 'ambulans', 'pasien', 'coblos', 'pilkada', 'dki']"
Non_HS,"saya bertanya apakah saya memang tak boleh ikut pilkada  apakah saya kehilangan hak saya dijamin konstitusi","['saya', 'bertanya', 'apakah', 'saya', 'memang', 'tak', 'boleh', 'ikut', 'pilkada', 'apakah', 'saya', 'kehilangan', 'hak', 'saya', 'dijamin', 'konstitusi']","['pilkada', 'kehilangan', 'hak', 'dijamin', 'konstitusi']","['pilkada', 'hilang', 'hak', 'jamin', 'konstitusi']"
Non_HS,"allah anis dan sandi bakal jadi gubernur dki jakarta terpilih tahun ini","['allah', 'anis', 'dan', 'sandi', 'bakal', 'jadi', 'gubernur', 'dki', 'jakarta', 'terpilih', 'tahun', 'ini']","['allah', 'anis', 'sandi', 'gubernur', 'dki', 'jakarta', 'terpilih']","['allah', 'anis', 'sandi', 'gubernur', 'dki', 'jakarta', 'pilih']"
Non_HS,"domisili gue jakpus bela belain tps berlokasi jakbar dgn bermodal ktp buat ikutan pilkada","['domisili', 'gue', 'jakpus', 'bela', 'belain', 'tps', 'berlokasi', 'jakbar', 'dgn', 'bermodal', 'ktp', 'buat', 'ikutan', 'pilkada']","['domisili', 'gue', 'jakpus', 'bela', 'belain', 'tps', 'berlokasi', 'jakbar', 'dgn', 'bermodal', 'ktp', 'ikutan', 'pilkada']","['domisili', 'gue', 'jakpus', 'bela', 'bain', 'tps', 'lokasi', 'jakbar', 'dgn', 'modal', 'ktp', 'ikut', 'pilkada']"
Non_HS,"presiden menggunakan hak suaranya untuk pilkada dki jakarta  tps gambir jakarta pusat","['presiden', 'menggunakan', 'hak', 'suaranya', 'untuk', 'pilkada', 'dki', 'jakarta', 'tps', 'gambir', 'jakarta', 'pusat']","['presiden', 'hak', 'suaranya', 'pilkada', 'dki', 'jakarta', 'tps', 'gambir', 'jakarta', 'pusat']","['presiden', 'hak', 'suara', 'pilkada', 'dki', 'jakarta', 'tps', 'gambir', 'jakarta', 'pusat']"
Non_HS,"agree pak btp kekuasaan itu tuhan yang kasih walau dijatuhkan tuhan akan menaikkan","['agree', 'pak', 'btp', 'kekuasaan', 'itu', 'tuhan', 'yang', 'kasih', 'walau', 'dijatuhkan', 'tuhan', 'akan', 'menaikkan']","['agree', 'btp', 'kekuasaan', 'tuhan', 'kasih', 'dijatuhkan', 'tuhan', 'menaikkan']","['agree', 'btp', 'kuasa', 'tuhan', 'kasih', 'jatuh', 'tuhan', 'naik']"
Non_HS,"akibat nila setitik rusak susu sebelangga akibat mulut oknum tak terdidik rusak juga persatuan bangsa","['akibat', 'nila', 'setitik', 'rusak', 'susu', 'sebelangga', 'akibat', 'mulut', 'oknum', 'tak', 'terdidik', 'rusak', 'juga', 'persatuan', 'bangsa']","['akibat', 'nila', 'setitik', 'rusak', 'susu', 'sebelangga', 'akibat', 'mulut', 'oknum', 'terdidik', 'rusak', 'persatuan', 'bangsa']","['akibat', 'nila', 'titik', 'rusak', 'susu', 'bangga', 'akibat', 'mulut', 'oknum', 'didik', 'rusak', 'satu', 'bangsa']"
Non_HS,"mudah mudahan novel baswedan tidak alami kebutaan pada matanya kalau sampai buta saya siap mendonorkan mata saya untuk dia","['mudah', 'mudahan', 'novel', 'baswedan', 'tidak', 'alami', 'kebutaan', 'pada', 'matanya', 'kalau', 'sampai', 'buta', 'saya', 'siap', 'mendonorkan', 'mata', 'saya', 'untuk', 'dia']","['mudah', 'mudahan', 'novel', 'baswedan', 'alami', 'kebutaan', 'matanya', 'buta', 'mendonorkan', 'mata']","['mudah', 'mudah', 'novel', 'baswedan', 'alami', 'buta', 'mata', 'buta', 'donor', 'mata']"
Non_HS,"mengapa mereka melakukan ini apakah bisa merubah keadaan bagi para pemilih nanti","['mengapa', 'mereka', 'melakukan', 'ini', 'apakah', 'bisa', 'merubah', 'keadaan', 'bagi', 'para', 'pemilih', 'nanti']","['merubah', 'pemilih']","['rubah', 'pilih']"
Non_HS,"siapa salah ahok iklannya bukan yang perlu diprotes adalah orang benar pake spanduk itu","['siapa', 'salah', 'ahok', 'iklannya', 'bukan', 'yang', 'perlu', 'diprotes', 'adalah', 'orang', 'benar', 'pake', 'spanduk', 'itu']","['salah', 'ahok', 'iklannya', 'diprotes', 'orang', 'pake', 'spanduk']","['salah', 'ahok', 'iklan', 'protes', 'orang', 'pake', 'spanduk']"
Non_HS,"sampe sekarang gue blm ngerti rumah itu gmn skemanya trs emg ada perbankan mau ngasih kredit rumah gak pakai","['sampe', 'sekarang', 'gue', 'blm', 'ngerti', 'rumah', 'itu', 'gmn', 'skemanya', 'trs', 'emg', 'ada', 'perbankan', 'mau', 'ngasih', 'kredit', 'rumah', 'gak', 'pakai']","['sampe', 'gue', 'blm', 'ngerti', 'rumah', 'gmn', 'skemanya', 'trs', 'emg', 'perbankan', 'ngasih', 'kredit', 'rumah', 'gak', 'pakai']","['sampe', 'gue', 'blm', 'ngerti', 'rumah', 'gmn', 'skema', 'trs', 'emg', 'perban', 'ngasih', 'kredit', 'rumah', 'gak', 'pakai']"
Non_HS,"bagi anies gubernur adalah pemimpin bukan administratur pelayan masyarkt padahal melayani mencerminkan integritas","['bagi', 'anies', 'gubernur', 'adalah', 'pemimpin', 'bukan', 'administratur', 'pelayan', 'masyarkt', 'padahal', 'melayani', 'mencerminkan', 'integritas']","['anies', 'gubernur', 'pemimpin', 'administratur', 'pelayan', 'masyarkt', 'melayani', 'mencerminkan', 'integritas']","['anies', 'gubernur', 'pimpin', 'administratur', 'layan', 'masyarkt', 'layan', 'cermin', 'integritas']"
Non_HS,"kalimat penutup anies ambisius ahok minta maaf karakter tidak bisa bohong","['kalimat', 'penutup', 'anies', 'ambisius', 'ahok', 'minta', 'maaf', 'karakter', 'tidak', 'bisa', 'bohong']","['kalimat', 'penutup', 'anies', 'ambisius', 'ahok', 'maaf', 'karakter', 'bohong']","['kalimat', 'tutup', 'anies', 'ambisius', 'ahok', 'maaf', 'karakter', 'bohong']"
Non_HS,"pertunjukan yang sangat membuat saya serius dan gak mau diganggu selamat untuk pak buat gagasan nya","['pertunjukan', 'yang', 'sangat', 'membuat', 'saya', 'serius', 'dan', 'gak', 'mau', 'diganggu', 'selamat', 'untuk', 'pak', 'buat', 'gagasan', 'nya']","['pertunjukan', 'serius', 'gak', 'diganggu', 'selamat', 'gagasan', 'nya']","['tunjuk', 'serius', 'gak', 'ganggu', 'selamat', 'gagas', 'nya']"
Non_HS,"kami tdk akan terprovokasi dgn sentimen dan jualan sara itu karena kami cinta indonesia","['kami', 'tdk', 'akan', 'terprovokasi', 'dgn', 'sentimen', 'dan', 'jualan', 'sara', 'itu', 'karena', 'kami', 'cinta', 'indonesia']","['tdk', 'terprovokasi', 'dgn', 'sentimen', 'jualan', 'sara', 'cinta', 'indonesia']","['tdk', 'provokasi', 'dgn', 'sentimen', 'jual', 'sara', 'cinta', 'indonesia']"
Non_HS,"semakin umat suguhkan maka akan semakin terlihat siapa yang menebar kebencian terhadap kerukunan antar umat beragama","['semakin', 'umat', 'suguhkan', 'maka', 'akan', 'semakin', 'terlihat', 'siapa', 'yang', 'menebar', 'kebencian', 'terhadap', 'kerukunan', 'antar', 'umat', 'beragama']","['umat', 'suguhkan', 'menebar', 'kebencian', 'kerukunan', 'umat', 'beragama']","['umat', 'suguh', 'tebar', 'benci', 'rukun', 'umat', 'agama']"
Non_HS,"hampir semua polling anies sandi yang menang semoga hari nya juga demikian","['hampir', 'semua', 'polling', 'anies', 'sandi', 'yang', 'menang', 'semoga', 'hari', 'nya', 'juga', 'demikian']","['polling', 'anies', 'sandi', 'menang', 'semoga', 'nya']","['polling', 'anies', 'sandi', 'menang', 'moga', 'nya']"
Non_HS,"iklankan kampanye ahox adalah sama sebarin spanduk syariah dan brosur black campaign","['iklankan', 'kampanye', 'ahox', 'adalah', 'sama', 'sebarin', 'spanduk', 'syariah', 'dan', 'brosur', 'black', 'campaign']","['iklankan', 'kampanye', 'ahox', 'sebarin', 'spanduk', 'syariah', 'brosur', 'black', 'campaign']","['iklan', 'kampanye', 'ahox', 'sebarin', 'spanduk', 'syariah', 'brosur', 'black', 'campaign']"
Non_HS,"oke oce akan menjadi brand dimana semuanya menjadi oke oce bahkan nanti ada kampung oke oce","['oke', 'oce', 'akan', 'menjadi', 'brand', 'dimana', 'semuanya', 'menjadi', 'oke', 'oce', 'bahkan', 'nanti', 'ada', 'kampung', 'oke', 'oce']","['oke', 'oce', 'brand', 'dimana', 'oke', 'oce', 'kampung', 'oke', 'oce']","['oke', 'oce', 'brand', 'mana', 'oke', 'oce', 'kampung', 'oke', 'oce']"
Non_HS,"sungguh sgt mengherankan mengkampanyekan kebhinekaan dengan menyebarkan islamophobia kebhinekaan mana dimaksud","['sungguh', 'sgt', 'mengherankan', 'mengkampanyekan', 'kebhinekaan', 'dengan', 'menyebarkan', 'islamophobia', 'kebhinekaan', 'mana', 'dimaksud']","['sungguh', 'sgt', 'mengherankan', 'mengkampanyekan', 'kebhinekaan', 'menyebarkan', 'islamophobia', 'kebhinekaan']","['sungguh', 'sgt', 'heran', 'kampanye', 'kebhinekaan', 'sebar', 'islamophobia', 'kebhinekaan']"
Non_HS,"debat final pilkada dki jakarta siapa yang gagap dan siapa yang tepat menjawab adjat sudradjat","['debat', 'final', 'pilkada', 'dki', 'jakarta', 'siapa', 'yang', 'gagap', 'dan', 'siapa', 'yang', 'tepat', 'menjawab', 'adjat', 'sudradjat']","['debat', 'final', 'pilkada', 'dki', 'jakarta', 'gagap', 'adjat', 'sudradjat']","['debat', 'final', 'pilkada', 'dki', 'jakarta', 'gagap', 'adjat', 'sudradjat']"
Non_HS,"jika persoalan pemimpin hanya dikaitkan dengan lisan maka apa bedanya gubernur dengan anak anak","['jika', 'persoalan', 'pemimpin', 'hanya', 'dikaitkan', 'dengan', 'lisan', 'maka', 'apa', 'bedanya', 'gubernur', 'dengan', 'anak', 'anak']","['pemimpin', 'dikaitkan', 'lisan', 'bedanya', 'gubernur', 'anak', 'anak']","['pimpin', 'kait', 'lisan', 'beda', 'gubernur', 'anak', 'anak']"
Non_HS,"cerita djarot ini diharapkan membuat para pendukung tetap berdamai","['cerita', 'djarot', 'ini', 'diharapkan', 'membuat', 'para', 'pendukung', 'tetap', 'berdamai']","['cerita', 'djarot', 'diharapkan', 'pendukung', 'berdamai']","['cerita', 'djarot', 'harap', 'dukung', 'damai']"
HS,"ini pasti salah jokowi ahok dan kafir kafir ateis https    vgrcuesti","['ini', 'pasti', 'salah', 'jokowi', 'ahok', 'dan', 'kafir', 'kafir', 'ateis', 'https', 'vgrcuesti']","['salah', 'jokowi', 'ahok', 'kafir', 'kafir', 'ateis', 'https', 'vgrcuesti']","['salah', 'jokowi', 'ahok', 'kafir', 'kafir', 'ateis', 'https', 'vgrcuesti']"
HS,"angin memporakporandakan basis pemenangan penista agama cililitan nya alloh ampuni kami","['angin', 'memporakporandakan', 'basis', 'pemenangan', 'penista', 'agama', 'cililitan', 'nya', 'alloh', 'ampuni', 'kami']","['angin', 'memporakporandakan', 'basis', 'pemenangan', 'penista', 'agama', 'cililitan', 'nya', 'alloh', 'ampuni']","['angin', 'memporakporandakan', 'basis', 'menang', 'nista', 'agama', 'cililitan', 'nya', 'alloh', 'ampun']"
HS,"prestasi ahok nselain mjadi mafia koruptor penista agama dirinya bhasil tenggelamkan jkt melalui congoran cebon","['prestasi', 'ahok', 'nselain', 'mjadi', 'mafia', 'koruptor', 'penista', 'agama', 'dirinya', 'bhasil', 'tenggelamkan', 'jkt', 'melalui', 'congoran', 'cebon']","['prestasi', 'ahok', 'nselain', 'mjadi', 'mafia', 'koruptor', 'penista', 'agama', 'bhasil', 'tenggelamkan', 'jkt', 'congoran', 'cebon']","['prestasi', 'ahok', 'nselain', 'mjadi', 'mafia', 'koruptor', 'nista', 'agama', 'bhasil', 'tenggelam', 'jkt', 'congor', 'cebon']"
HS,"ulama kompak nyatakan pilih ahok murtad","['ulama', 'kompak', 'nyatakan', 'pilih', 'ahok', 'murtad']","['ulama', 'kompak', 'nyatakan', 'pilih', 'ahok', 'murtad']","['ulama', 'kompak', 'nyata', 'pilih', 'ahok', 'murtad']"
HS,"kau pendikan tinggi tapi bodoh ada larang bawa agama biar orang islam bayar ahok sadar jadi milih ahok gla","['kau', 'pendikan', 'tinggi', 'tapi', 'bodoh', 'ada', 'larang', 'bawa', 'agama', 'biar', 'orang', 'islam', 'bayar', 'ahok', 'sadar', 'jadi', 'milih', 'ahok', 'gla']","['kau', 'pendikan', 'bodoh', 'larang', 'bawa', 'agama', 'biar', 'orang', 'islam', 'bayar', 'ahok', 'sadar', 'milih', 'ahok', 'gla']","['kau', 'dik', 'bodoh', 'larang', 'bawa', 'agama', 'biar', 'orang', 'islam', 'bayar', 'ahok', 'sadar', 'milih', 'ahok', 'gla']"
HS,"tanah abang cina udah mulai resah dan stres gara penista agama dan pilkada pasar sepi sepi sampai minggu","['tanah', 'abang', 'cina', 'udah', 'mulai', 'resah', 'dan', 'stres', 'gara', 'penista', 'agama', 'dan', 'pilkada', 'pasar', 'sepi', 'sepi', 'sampai', 'minggu']","['tanah', 'abang', 'cina', 'udah', 'resah', 'stres', 'gara', 'penista', 'agama', 'pilkada', 'pasar', 'sepi', 'sepi', 'minggu']","['tanah', 'abang', 'cina', 'udah', 'resah', 'stres', 'gara', 'nista', 'agama', 'pilkada', 'pasar', 'sepi', 'sepi', 'minggu']"
HS,"lebih baik pilih ahok drpd pilih iman koruptor munafik bodoh kau","['lebih', 'baik', 'pilih', 'ahok', 'drpd', 'pilih', 'iman', 'koruptor', 'munafik', 'bodoh', 'kau']","['pilih', 'ahok', 'drpd', 'pilih', 'iman', 'koruptor', 'munafik', 'bodoh', 'kau']","['pilih', 'ahok', 'drpd', 'pilih', 'iman', 'koruptor', 'munafik', 'bodoh', 'kau']"
HS,"ahok penghina qur dan ulama ini selalu bersikap menjijikkan yaitu sok suci dan merasa paling benar https    btkcetnkg","['ahok', 'penghina', 'qur', 'dan', 'ulama', 'ini', 'selalu', 'bersikap', 'menjijikkan', 'yaitu', 'sok', 'suci', 'dan', 'merasa', 'paling', 'benar', 'https', 'btkcetnkg']","['ahok', 'penghina', 'qur', 'ulama', 'bersikap', 'menjijikkan', 'sok', 'suci', 'https', 'btkcetnkg']","['ahok', 'hina', 'qur', 'ulama', 'sikap', 'jijik', 'sok', 'suci', 'https', 'btkcetnkg']"
HS,"ayo umat islam pinter jgn percaya klo aksi  tdk ada hubungannya dgn pilkada pihak ahy bayar anies untung uddude","['ayo', 'umat', 'islam', 'pinter', 'jgn', 'percaya', 'klo', 'aksi', 'tdk', 'ada', 'hubungannya', 'dgn', 'pilkada', 'pihak', 'ahy', 'bayar', 'anies', 'untung', 'uddude']","['ayo', 'umat', 'islam', 'pinter', 'jgn', 'percaya', 'klo', 'aksi', 'tdk', 'hubungannya', 'dgn', 'pilkada', 'ahy', 'bayar', 'anies', 'untung', 'uddude']","['ayo', 'umat', 'islam', 'pinter', 'jgn', 'percaya', 'klo', 'aksi', 'tdk', 'hubung', 'dgn', 'pilkada', 'ahy', 'bayar', 'anies', 'untung', 'uddude']"
HS,"mampuuuusssssss mpok silvy","['mampuuuusssssss', 'mpok', 'silvy']","['mampuuuusssssss', 'mpok', 'silvy']","['mampuuuusssssss', 'mpok', 'silvy']"
HS,"hidup china komunis https    brhevkrxl","['hidup', 'china', 'komunis', 'https', 'brhevkrxl']","['hidup', 'china', 'komunis', 'https', 'brhevkrxl']","['hidup', 'china', 'komunis', 'https', 'brhevkrxl']"
HS,"ini tuh kesalahan jokowi dan ahok babi ateis https    vgrcuesti","['ini', 'tuh', 'kesalahan', 'jokowi', 'dan', 'ahok', 'babi', 'ateis', 'https', 'vgrcuesti']","['tuh', 'kesalahan', 'jokowi', 'ahok', 'babi', 'ateis', 'https', 'vgrcuesti']","['tuh', 'salah', 'jokowi', 'ahok', 'babi', 'ateis', 'https', 'vgrcuesti']"
HS,"kalo ahok menang pilkada bikin video sex bareng anaknya dong tan https    msmthwwlk","['kalo', 'ahok', 'menang', 'pilkada', 'bikin', 'video', 'sex', 'bareng', 'anaknya', 'dong', 'tan', 'https', 'msmthwwlk']","['kalo', 'ahok', 'menang', 'pilkada', 'bikin', 'video', 'sex', 'bareng', 'anaknya', 'tan', 'https', 'msmthwwlk']","['kalo', 'ahok', 'menang', 'pilkada', 'bikin', 'video', 'sex', 'bareng', 'anak', 'tan', 'https', 'msmthwwlk']"
HS,"keluarga besar kami yang berdomisili jakarta tidak pilih ahok https    gzkzftpvcw suara ulama bulat","['keluarga', 'besar', 'kami', 'yang', 'berdomisili', 'jakarta', 'tidak', 'pilih', 'ahok', 'https', 'gzkzftpvcw', 'suara', 'ulama', 'bulat']","['keluarga', 'berdomisili', 'jakarta', 'pilih', 'ahok', 'https', 'gzkzftpvcw', 'suara', 'ulama', 'bulat']","['keluarga', 'domisili', 'jakarta', 'pilih', 'ahok', 'https', 'gzkzftpvcw', 'suara', 'ulama', 'bulat']"
HS,"ketutunan cina dari luar kota dan pulau mulai kejakarta mau coblos ahok dengan ktp aspal dari kamboja","['ketutunan', 'cina', 'dari', 'luar', 'kota', 'dan', 'pulau', 'mulai', 'kejakarta', 'mau', 'coblos', 'ahok', 'dengan', 'ktp', 'aspal', 'dari', 'kamboja']","['ketutunan', 'cina', 'kota', 'pulau', 'kejakarta', 'coblos', 'ahok', 'ktp', 'aspal', 'kamboja']","['ketutunan', 'cina', 'kota', 'pulau', 'kejakarta', 'coblos', 'ahok', 'ktp', 'aspal', 'kamboja']"
HS,"china babi china maling  https    yhiwhjp","['china', 'babi', 'china', 'maling', 'https', 'yhiwhjp']","['china', 'babi', 'china', 'maling', 'https', 'yhiwhjp']","['china', 'babi', 'china', 'maling', 'https', 'yhiwhjp']"
HS,"masih mau memilih agus sylvi nanaknya sby dan keluarga koruptoru","['masih', 'mau', 'memilih', 'agus', 'sylvi', 'nanaknya', 'sby', 'dan', 'keluarga', 'koruptoru']","['memilih', 'agus', 'sylvi', 'nanaknya', 'sby', 'keluarga', 'koruptoru']","['pilih', 'agus', 'sylvi', 'nanaknya', 'sby', 'keluarga', 'koruptoru']"
HS,"tangkap ahok dan klompok nya melakukan pemalsuan ktp karna merupakan penghiyanat bagi bangsa dan negara","['tangkap', 'ahok', 'dan', 'klompok', 'nya', 'melakukan', 'pemalsuan', 'ktp', 'karna', 'merupakan', 'penghiyanat', 'bagi', 'bangsa', 'dan', 'negara']","['tangkap', 'ahok', 'klompok', 'nya', 'pemalsuan', 'ktp', 'karna', 'penghiyanat', 'bangsa', 'negara']","['tangkap', 'ahok', 'klompok', 'nya', 'palsu', 'ktp', 'karna', 'penghiyanat', 'bangsa', 'negara']"
HS,"tangkap ahok sekarang juga share jika setuju","['tangkap', 'ahok', 'sekarang', 'juga', 'share', 'jika', 'setuju']","['tangkap', 'ahok', 'share', 'setuju']","['tangkap', 'ahok', 'share', 'tuju']"
HS,"sayang sekali bangsa ini paling jago kalau merasa rasa mendukung pak ahok merasa paling benar mendukung mas anies merasa paling suci","['sayang', 'sekali', 'bangsa', 'ini', 'paling', 'jago', 'kalau', 'merasa', 'rasa', 'mendukung', 'pak', 'ahok', 'merasa', 'paling', 'benar', 'mendukung', 'mas', 'anies', 'merasa', 'paling', 'suci']","['sayang', 'bangsa', 'jago', 'mendukung', 'ahok', 'mendukung', 'mas', 'anies', 'suci']","['sayang', 'bangsa', 'jago', 'dukung', 'ahok', 'dukung', 'mas', 'anies', 'suci']"
HS,"video ahok menghina agama kristen agama konyol","['video', 'ahok', 'menghina', 'agama', 'kristen', 'agama', 'konyol']","['video', 'ahok', 'menghina', 'agama', 'kristen', 'agama', 'konyol']","['video', 'ahok', 'hina', 'agama', 'kristen', 'agama', 'konyol']"
HS,"bukan hanya penista agama bagi jpu ahok pemecah belah bangsa https    qkifcjqhq","['bukan', 'hanya', 'penista', 'agama', 'bagi', 'jpu', 'ahok', 'pemecah', 'belah', 'bangsa', 'https', 'qkifcjqhq']","['penista', 'agama', 'jpu', 'ahok', 'pemecah', 'belah', 'bangsa', 'https', 'qkifcjqhq']","['nista', 'agama', 'jpu', 'ahok', 'pecah', 'belah', 'bangsa', 'https', 'qkifcjqhq']"
HS,"mbak sylviana please anda sehat","['mbak', 'sylviana', 'please', 'anda', 'sehat']","['mbak', 'sylviana', 'please', 'sehat']","['mbak', 'sylviana', 'please', 'sehat']"
HS,"nomor sok tau lagi lansung skak wkwkwk","['nomor', 'sok', 'tau', 'lagi', 'lansung', 'skak', 'wkwkwk']","['nomor', 'sok', 'tau', 'lansung', 'skak', 'wkwkwk']","['nomor', 'sok', 'tau', 'lansung', 'skak', 'wkwkwk']"
HS,"ayoo jaga keutuhan nkri tangkap penista agama https    dxidqzqhv","['ayoo', 'jaga', 'keutuhan', 'nkri', 'tangkap', 'penista', 'agama', 'https', 'dxidqzqhv']","['ayoo', 'jaga', 'keutuhan', 'nkri', 'tangkap', 'penista', 'agama', 'https', 'dxidqzqhv']","['ayoo', 'jaga', 'utuh', 'nkri', 'tangkap', 'nista', 'agama', 'https', 'dxidqzqhv']"
